Student_ID,Full_Name,Date_of_Birth,Grade_Level,Emergency_Contact,Emergency_Contact_Ext
S05957,Jeffrey Lloyd,2015-01-12,Grade 5,+16679299121,-
S05958,Robert Farley,2015-08-15,Grade 2,+15883525712,69618
S05959,Angela Harris,2010-02-25,Grade 1,+17379860238,-
S05960,Angela Brown,2006-06-30,Grade 2,+15842343308,180
S05961,Phyllis Dixon,2007-09-09,Grade 4,+16688022989,-
S05962,Amy Valenzuela,2007-09-02,Grade 3,+12147836436,268
S05963,Lisa Davis,2015-05-16,Grade 4,+12987567899,2075
S05964,Lisa Ramirez,2016-03-26,Grade 2,+17489859892,49558
S05965,Joy Jackson,2016-06-01,Grade 4,+12802706333,-
S05966,Laurie Kelly,2018-09-22,Grade 1,+16527785866,384
S05967,Jamie Moore,2006-05-12,Grade 5,+18864607397,-
S05968,Jesse Jackson,2014-05-08,Grade 1,+15727276049,-
S05969,Jennifer Martin,2008-06-11,Grade 5,+12347628832,629
S05970,Kayla Harris,2014-08-21,Grade 3,+14707727655,1011
S05971,Kyle Patel,2010-02-16,Grade 1,+16212626067,2490
S05972,Brianna Arroyo,2012-09-13,Grade 1,+13252535274,-
S05973,Mr. John Moore,2018-06-30,Grade 3,-,-
S05974,Timothy Snyder,2018-11-09,Grade 2,+14425203317,3691
S05975,Krista Gill,2015-04-16,Grade 3,+16458312566,8661
S05976,Christina Garrett,2013-01-26,Grade 1,+12989223320,61457
S05977,Diane Rivera,2009-07-14,Grade 5,+19596141715,-
S05978,William Evans,2015-01-04,Grade 5,+19435992983,-
S05979,Kirsten Walker,2012-09-15,Grade 5,+16498772999,490
S05980,Gregory Burns,2011-04-16,Grade 4,+19133935132,-
S05981,Dominic Allen,2007-04-26,Grade 1,+12663100977,-
S05982,Jesus Hall,2015-10-27,Grade 4,+12138409806,-
S05983,Jessica Day,2016-02-09,Grade 4,+17054744420,440
S05984,Jacob Hines,2008-04-03,Grade 5,+17323489553,720
S05985,Zachary Mckee,2006-04-21,Grade 2,+18738594149,355
S05986,Dawn Martin,2018-02-18,Grade 3,+15276792844,59826
S05987,Laurie Spears,2006-10-27,Grade 2,+18924024185,436
S05988,Jamie Garrett,2016-07-10,Grade 4,+16879859401,-
S05989,Stanley Thomas,2017-04-27,Grade 2,-,-
S05990,Carl Moore,2012-03-15,Grade 4,+13163716494,0814
S05991,Daniel Robertson,2015-06-22,Grade 2,+12363208179,6585
S05992,Jared Gonzalez,2010-05-07,Grade 1,+13305977211,-
S05993,Steven Page,2018-12-12,Grade 5,+13874973088,-
S05994,Ryan Park,2007-01-18,Grade 4,+18137706331,28463
S05995,Marcus Cisneros,2014-05-08,Grade 3,-,-
S05996,Sara Garcia,2008-05-01,Grade 5,+18778556998,8407
S05997,Dean Torres,2011-04-13,Grade 5,+13689274313,-
S05998,Amy Jennings,2011-12-16,Grade 2,+16488009014,861
S05999,Patricia Nixon,2016-08-13,Grade 3,+13202703073,78605
S06000,Craig Hart,2009-12-31,Grade 5,+17763536854,11483
S06001,John Lawson,2006-11-11,Grade 5,+15848205254,29642
S06002,Amy Thomas,2015-03-24,Grade 1,-,-
S06003,Jennifer Valdez,2015-06-17,Grade 1,+15745522503,7054
S06004,Amanda Phelps,2008-07-18,Grade 4,+18224629769,-
S06005,Alexis Garcia,2010-06-07,Grade 4,+18733633871,097
S06006,Jamie Hernandez,2009-04-18,Grade 3,+12238253111,-
S06007,James Jimenez,2009-12-05,Grade 5,+15915256842,-
S06008,Sherry Rose Dds,2006-08-22,Grade 1,+12744177024,449
S06009,Cody Davis,2009-04-15,Grade 1,+14659769612,72361
S06010,Emily Rose,2008-01-10,Grade 4,-,-
S06011,Matthew Bernard,2017-01-09,Grade 5,+17322153918,-
S06012,Craig Williams Phd,2017-02-19,Grade 2,+15169471812,-
S06013,Dale Larson,2009-01-05,Grade 2,+14954558299,-
S06014,Carrie Williams,2008-09-08,Grade 5,+15725005030,-
S06015,Troy Maxwell,2014-07-31,Grade 1,+13097977521,-
S06016,Kathryn Turner,2016-11-27,Grade 1,+12316319431,-
S06017,James Howe,2010-12-06,Grade 3,+17566842748,193
S06018,Tina Roberts,2013-01-14,Grade 3,+13113124727,219
S06019,John Wise,2018-09-12,Grade 3,+13038499761,-
S06020,Melinda Martinez,2007-12-20,Grade 1,+15658468812,94949
S06021,Joshua Robinson Md,2012-05-12,Grade 4,+12597716014,687
S06022,Zachary Medina,2006-10-12,Grade 5,+17274859685,42303
S06023,Steven Wilson Dds,2016-02-05,Grade 1,+15152335271,27067
S06024,Jamie Walker,2016-04-05,Grade 2,+13584746018,995
S06025,Kathy Lopez Md,2013-05-30,Grade 2,+14324780342,549
S06026,Benjamin Gill,2012-04-14,Grade 3,+16202676975,-
S06027,Brian Lee,2016-03-11,Grade 1,+16855869118,-
S06028,Ethan Nguyen,2010-06-05,Grade 2,+19723867736,38121
S06029,Scott Grant,2007-02-12,Grade 1,+14172975925,8158
S06030,Jessica Wolf,2011-04-01,Grade 2,+19506237183,2725
S06031,Elizabeth Mccormick,2007-06-17,Grade 1,+12807672541,6518
S06032,Miguel Coleman,2009-10-24,Grade 4,+16965821175,9617
S06033,Jason Mullen,2014-11-22,Grade 1,+13978116752,5919
S06034,Michelle Mcguire,2009-08-06,Grade 1,+19626808620,-
S06035,Kaitlin Park,2016-11-22,Grade 1,+16605674136,193
S06036,Dustin Buckley,2007-03-15,Grade 1,+16805750188,0649
S06037,Tanya Simpson,2009-09-17,Grade 3,+16212831143,-
S06038,Alexander Cortez,2017-08-25,Grade 2,+12999660909,63927
S06039,Dana Harris,2012-05-14,Grade 2,+12566313482,1885
S06040,Emily Porter,2013-03-16,Grade 2,+19987684939,-
S06041,Christine Velasquez,2018-01-08,Grade 4,+17627561645,-
S06042,Joseph Hunter,2014-04-10,Grade 4,+16776597702,570
S06043,Debra Bates,2012-07-27,Grade 5,+19024140426,476
S06044,Miss Jasmine Nelson Md,2008-12-12,Grade 3,+16198106137,-
S06045,Chad White,2006-10-30,Grade 2,+19112786082,-
S06046,Deborah Jenkins,2011-08-01,Grade 3,+13128931236,81724
S06047,Paul Andrews,2009-01-10,Grade 5,+17964960180,257
S06048,Mathew Ramirez,2018-05-22,Grade 5,+14219804774,95331
S06049,William Anderson,2008-07-23,Grade 2,+13862606493,563
S06050,Amanda Harris,2006-10-02,Grade 2,+12625003589,-
S06051,Larry Gross,2009-06-07,Grade 1,+13416602073,-
S06052,Andrew Castro,2012-05-30,Grade 1,-,-
S06053,Tanya Miller,2010-05-18,Grade 4,+14886589660,7015
S06054,Matthew Levy,2009-01-17,Grade 4,+15309828864,60723
S06055,David Wells,2016-04-02,Grade 1,+12996309633,92315
S06056,Natalie Santos,2010-08-07,Grade 5,+13053649034,-
S06057,Dennis White,2008-11-05,Grade 3,+18163117985,5428
S06058,Jeffrey Sanders,2014-04-26,Grade 2,+19777300596,-
S06059,Bradley Taylor,2010-03-22,Grade 5,+19252662809,5420
S06060,Jackie Mills,2009-07-30,Grade 2,-,-
S06061,Joseph Thomas,2014-10-31,Grade 2,+13944217024,-
S06062,Jill Stone,2013-05-11,Grade 2,+16086937440,-
S06063,Robert Yang,2006-08-28,Grade 4,+15846046574,72919
S06064,Jason Hale,2009-07-15,Grade 3,+14665161763,-
S06065,Jennifer Potter,2006-07-25,Grade 1,+16189955060,-
S06066,Mark Jensen,2016-06-17,Grade 2,+14074076331,9633
S06067,Christian Ford,2007-09-23,Grade 5,+12582063016,243
S06068,Jennifer Cain,2015-04-21,Grade 4,+16202057962,179
S06069,Miranda Nelson,2008-06-14,Grade 2,+17526959687,940
S06070,Juan Smith,2018-06-26,Grade 5,+13137400084,-
S06071,Jeffrey Taylor,2009-06-12,Grade 2,+17836837070,9495
S06072,Adam Gardner,2012-10-18,Grade 1,+18288747209,90351
S06073,Valerie Sanchez,2006-06-10,Grade 3,+13027401591,-
S06074,Brendan Thompson,2015-05-21,Grade 2,+13983800290,-
S06075,Jonathan Weber,2011-01-21,Grade 4,+16174301116,-
S06076,Mary Byrd,2009-11-08,Grade 3,+19229980133,1601
S06077,Dr. Gregory Lloyd,2011-11-04,Grade 5,+16297759127,906
S06078,Nicholas Collins,2015-12-18,Grade 1,+19818804325,-
S06079,Mercedes Allen,2017-03-16,Grade 1,+12047232156,-
S06080,Scott Walton,2008-09-08,Grade 3,+15356387438,-
S06081,Gabrielle Bell,2010-10-08,Grade 4,+12158196378,5354
S06082,John Smith,2007-08-28,Grade 3,+17019832435,-
S06083,David Edwards,2010-03-20,Grade 3,+19552854418,466
S06084,John Harris,2012-06-29,Grade 2,+17113791928,-
S06085,Timothy Saunders,2018-12-04,Grade 1,+19169287764,5819
S06086,Wayne Kennedy,2016-11-09,Grade 4,+18914299354,-
S06087,Kayla Dawson,2013-04-03,Grade 2,+12995807163,-
S06088,Linda Roberts,2013-04-11,Grade 2,+15908779617,7357
S06089,Jonathan Johnson,2016-07-23,Grade 4,+12085333814,-
S06090,Jorge Hurley,2015-05-17,Grade 5,+13604328826,382
S06091,Jody Garcia,2017-06-08,Grade 2,+15906974361,514
S06092,Kristin Martin,2014-02-12,Grade 1,+16546884682,9886
S06093,Billy Foster,2013-04-20,Grade 2,+17107748856,3439
S06094,Erica Hayden,2012-01-03,Grade 3,+18053665676,53955
S06095,Emily Robinson,2019-02-07,Grade 1,+18292424779,-
S06096,Amy Stevens,2009-09-01,Grade 5,-,-
S06097,Alex Glover,2008-03-17,Grade 2,+16442488386,-
S06098,Amanda Morris,2017-12-18,Grade 1,+18895183099,0342
S06099,Caleb Wilkinson,2011-09-19,Grade 4,+19642077528,-
S06100,Jason Ray,2007-01-06,Grade 2,+19779852271,39535
S06101,Kimberly Duke,2012-07-01,Grade 5,+17148370027,9652
S06102,Michael Barrett,2012-07-27,Grade 2,+19307393592,475
S06103,Emily Rodriguez,2015-06-13,Grade 2,+16239311577,982
S06104,Monica Kelley,2014-07-05,Grade 5,+18374682839,571
S06105,Lisa Williamson,2011-06-11,Grade 2,-,-
S06106,Debra Smith,2012-12-29,Grade 1,+12443848721,-
S06107,Thomas Walsh,2018-05-29,Grade 4,+17936498374,-
S06108,Darlene Harris,2017-08-23,Grade 5,+17344392016,866
S06109,Vincent Dunn,2012-05-24,Grade 2,+13448778004,10534
S06110,Richard Arnold,2017-01-15,Grade 3,+18579652864,064
S06111,Anita Mckay,2017-06-29,Grade 4,+12296251111,-
S06112,Kristine Newman,2017-12-15,Grade 5,+17444937599,-
S06113,Thomas Wilson,2015-06-22,Grade 2,+18657135475,5432
S06114,Leslie Robinson,2017-01-10,Grade 5,+14833642312,-
S06115,Nicholas Ellis,2019-01-21,Grade 3,+18345481474,97598
S06116,Timothy Potter,2011-10-16,Grade 1,+19543299839,-
S06117,John Boyd,2008-03-17,Grade 4,+17849392140,1312
S06118,Carrie Ali,2012-07-10,Grade 4,+19056135094,20689
S06119,William Steele,2008-05-25,Grade 2,+18297829161,-
S06120,Kenneth Holmes,2016-04-03,Grade 2,+17462819891,236
S06121,Tracy Arroyo,2007-04-29,Grade 3,+13094367210,473
S06122,Andrew Middleton,2015-08-09,Grade 5,+17817663254,48940
S06123,Nicholas Reed,2011-08-23,Grade 3,+13685131150,5114
S06124,Elizabeth Adams,2016-03-04,Grade 2,+13496470156,8285
S06125,Joanna Torres,2015-09-16,Grade 5,+18925440760,385
S06126,Steven Smith,2012-08-25,Grade 5,+13238495263,-
S06127,Matthew Butler,2008-09-27,Grade 5,+18369782615,4589
S06128,Andrea Campbell,2016-09-06,Grade 2,+19393645281,05980
S06129,Jason Davis,2011-12-12,Grade 3,+18085338662,-
S06130,Amanda Morris,2012-11-09,Grade 5,-,-
S06131,Tiffany Cain,2008-06-23,Grade 3,+18877593119,-
S06132,Kristine Stewart,2009-01-07,Grade 4,-,-
S06133,William Brown,2009-03-30,Grade 1,+18282820397,-
S06134,Michelle Tanner,2019-02-27,Grade 3,+17298940595,9611
S06135,Matthew Pacheco,2018-05-13,Grade 1,+18632106320,5382
S06136,Rachel Martinez,2018-09-21,Grade 1,+19062244003,-
S06137,Jodi Lewis,2014-02-02,Grade 5,+15845565047,06250
S06138,Christopher Perry,2014-10-31,Grade 3,+14099798620,957
S06139,Nicole Turner,2014-07-05,Grade 1,-,-
S06140,Eric Alexander,2015-11-29,Grade 4,+14019422531,-
S06141,Matthew Bailey,2015-11-20,Grade 4,+12069158902,-
S06142,Devin Gray,2018-07-24,Grade 5,-,-
S06143,Pamela Hall,2009-06-09,Grade 2,+17143189873,-
S06144,Phillip Reyes,2015-01-05,Grade 3,+19746010565,61062
S06145,Justin Johnson,2018-01-06,Grade 1,+18884855373,98292
S06146,Holly Fleming,2018-08-29,Grade 5,+17157875864,-
S06147,Sara Foster,2018-04-20,Grade 3,+15562730465,-
S06148,Casey Haney,2015-05-03,Grade 3,+17458999126,-
S06149,Megan Lloyd,2012-07-14,Grade 1,+16273068621,886
S06150,Timothy Sims,2011-06-19,Grade 3,+18455402406,524
S06151,Audrey Fisher,2009-02-21,Grade 4,+12427545964,4719
S06152,Cheryl Mora,2014-04-26,Grade 2,-,-
S06153,Gina Johnson,2008-12-27,Grade 1,+16655584625,4025
S06154,Sean Schmidt,2015-05-17,Grade 1,+13716768932,88815
S06155,Edward Frank,2008-12-29,Grade 2,+17102334247,-
S06156,Luis Hill,2013-04-10,Grade 2,+15415580730,89684
S06157,Douglas Alvarez,2007-09-22,Grade 5,+17238858716,166
S06158,Victor Edwards,2013-12-24,Grade 1,+13668088025,03686
S06159,Scott Frederick,2011-11-20,Grade 2,+14317961715,-
S06160,Amanda Bush,2018-10-02,Grade 5,-,-
S06161,Christopher Flores,2017-08-04,Grade 3,+17678715479,-
S06162,Ashley Soto,2006-10-05,Grade 1,+17789533037,52025
S06163,Anne Melendez,2006-09-27,Grade 4,+14666340244,05387
S06164,Maria White Dvm,2010-07-21,Grade 5,+12035051419,569
S06165,Michael Hudson,2007-11-07,Grade 1,+12562091740,90903
S06166,Kathleen Roth,2016-05-27,Grade 2,+18322072511,8577
S06167,Matthew Carroll,2009-08-10,Grade 3,+14763405310,191
S06168,Hayden Arellano,2014-09-04,Grade 1,+12817489325,-
S06169,Mark Church,2011-10-13,Grade 4,+12446645703,581
S06170,Leslie Monroe,2014-04-02,Grade 5,+19923435645,28540
S06171,Nathan Jones,2008-01-15,Grade 1,+18573699610,2087
S06172,Stacy Larsen,2009-02-07,Grade 5,+12347902067,6502
S06173,Wesley Barnett,2015-01-07,Grade 4,+12638625891,-
S06174,John Orozco,2007-01-30,Grade 1,+15716824405,498
S06175,Katherine Moore,2018-01-16,Grade 5,+16467807259,9116
S06176,Travis Shaffer,2012-01-08,Grade 2,+14746378109,346
S06177,Aaron Kline,2016-07-30,Grade 3,+12834138965,-
S06178,David Jordan,2011-08-13,Grade 4,+12616820670,-
S06179,Ralph Nelson,2018-02-10,Grade 5,+16996024393,-
S06180,Randy Villa,2016-09-24,Grade 2,+13096502725,91364
S06181,Sierra Reynolds,2017-11-08,Grade 2,+14903863785,-
S06182,Carolyn Rodriguez,2008-10-29,Grade 4,+19012143397,045
S06183,Christine Flores,2016-03-03,Grade 3,+17499749351,71455
S06184,William Williams,2009-12-11,Grade 5,+13062990430,-
S06185,Daniel Myers,2018-07-21,Grade 5,+16528911993,22471
S06186,Faith Burch,2007-09-21,Grade 4,+18905300372,-
S06187,Mark Richards,2016-10-23,Grade 3,+15209003311,094
S06188,Darrell Robles,2007-11-05,Grade 4,+14424567068,63671
S06189,Kathleen Baker,2009-06-30,Grade 3,+13166838959,-
S06190,Nicholas Rodriguez,2008-03-28,Grade 3,+12424463123,512
S06191,Matthew White,2011-11-20,Grade 4,+19552869802,-
S06192,Leon Hall,2012-04-26,Grade 3,+16612073572,1680
S06193,Olivia Livingston,2008-06-02,Grade 2,+19178646873,-
S06194,Erica Atkinson,2007-12-16,Grade 5,+18563530625,-
S06195,Michelle Miller,2013-12-29,Grade 4,+17652059708,920
S06196,Colton Johnson Dvm,2012-11-25,Grade 3,+18159365918,-
S06197,Robin Fernandez,2010-01-29,Grade 5,+14798012400,-
S06198,Sara Austin,2013-02-14,Grade 5,+13914918344,634
S06199,Kimberly Bennett,2015-12-26,Grade 5,+15048918269,-
S06200,Cassandra Riley,2010-07-31,Grade 5,+17349506244,296
S06201,Melody Wells,2012-03-16,Grade 4,+17463883222,-
S06202,Brandon Parsons,2009-12-04,Grade 1,+17137757742,-
S06203,Heather Wagner,2009-05-18,Grade 4,+19892721095,-
S06204,Ashley Green,2016-11-02,Grade 3,+14502623945,09037
S06205,Luke Young,2014-03-20,Grade 3,+18343119523,3652
S06206,Ronnie Bullock,2015-01-14,Grade 3,+18659208827,-
S06207,Rick Pitts,2009-01-01,Grade 1,+12334712315,728
S06208,Anita Webb,2007-07-23,Grade 3,+19576263029,7433
S06209,Brittany Campos,2008-09-13,Grade 4,+12958510395,-
S06210,Chad Powell,2013-07-20,Grade 3,+14712007487,9924
S06211,Nicholas Frost,2009-04-06,Grade 4,+13249377311,-
S06212,Ronnie Webb,2008-10-01,Grade 5,+15775693511,8513
S06213,Carol Fields,2015-05-25,Grade 3,+19215011686,-
S06214,Carmen Alvarado,2006-11-22,Grade 4,+18913671437,-
S06215,Ricky Jimenez,2017-09-01,Grade 2,+18235481071,54326
S06216,Angel Patel,2019-02-16,Grade 5,-,-
S06217,George Barnes,2012-02-07,Grade 2,+19073997383,735
S06218,Kyle Zimmerman,2018-06-13,Grade 2,+14814978216,-
S06219,Amy Sanchez,2010-12-14,Grade 4,+16194822610,-
S06220,John Lewis,2008-12-28,Grade 5,+17154917241,-
S06221,Adrian Murray,2010-10-22,Grade 4,+12493648502,1296
S06222,Christopher Phillips,2013-09-20,Grade 1,+13902173535,94931
S06223,Brandon Fields,2011-09-12,Grade 1,+13783627880,-
S06224,Scott Garcia,2010-05-10,Grade 1,+18923932839,-
S06225,Haley Davis,2011-05-10,Grade 5,+15935068662,-
S06226,Mr. Frank Escobar,2018-10-14,Grade 1,+14727557320,076
S06227,Joseph Pittman,2010-07-06,Grade 1,+14603013379,247
S06228,Joseph Johnson,2011-09-28,Grade 4,+13069382754,-
S06229,Glenn Herman,2006-12-24,Grade 5,+13109285993,-
S06230,Joseph Robinson,2019-02-05,Grade 4,+14664250025,3089
S06231,Corey Stone,2018-02-23,Grade 5,+14949249187,126
S06232,Allison George,2016-04-23,Grade 5,+16442467368,93998
S06233,Elizabeth Love,2009-01-12,Grade 2,-,-
S06234,Amanda Mcdonald,2013-07-15,Grade 3,+16206062011,-
S06235,Lisa Martin,2018-02-08,Grade 1,+18583293758,814
S06236,Nichole Fernandez,2015-12-13,Grade 1,+14063660970,-
S06237,Adam Morgan,2016-08-20,Grade 5,+14938239352,83988
S06238,James Sanchez,2010-09-10,Grade 5,+19789956837,990
S06239,Allison Wilson,2011-11-18,Grade 1,+16524761105,-
S06240,Elizabeth Stewart,2006-11-16,Grade 4,-,-
S06241,Kristina Moore,2018-03-08,Grade 4,+12526349171,-
S06242,Jonathan White,2019-02-26,Grade 1,+14633254872,851
S06243,James Ward,2014-08-25,Grade 4,+18865121817,4271
S06244,Sarah Peters,2014-10-09,Grade 4,+18609913572,66246
S06245,Ronald Wright,2018-01-30,Grade 5,+16158955480,5146
S06246,Thomas Martinez,2007-12-18,Grade 1,+19337480895,40103
S06247,Jason Rowe,2014-06-16,Grade 5,+16819926765,-
S06248,Rachel Wheeler,2018-01-23,Grade 5,+16904388479,-
S06249,Anne Cooper,2013-07-06,Grade 5,+13583754979,-
S06250,Lonnie Lynch,2014-12-26,Grade 2,+14959990440,0567
S06251,Mr. Christopher Chen,2012-08-07,Grade 1,+12082688037,622
S06252,Pamela Bryant,2010-04-03,Grade 1,+15896126104,-
S06253,Mary Lee,2009-09-20,Grade 4,+19713702962,59051
S06254,Danielle Robinson,2006-05-21,Grade 3,+14848927246,-
S06255,Julie Hughes,2017-11-07,Grade 4,+14417116671,69204
S06256,Chad Howard,2014-02-27,Grade 4,+19456474211,575
S06257,Sarah Meyer,2018-07-16,Grade 1,+13056206548,617
S06258,Tammy Cox,2016-03-10,Grade 2,+19014143045,-
S06259,April Odonnell,2013-11-10,Grade 3,+12509212567,824
S06260,Alicia Morris,2008-11-26,Grade 3,+13234333137,5409
S06261,Cody Gilbert,2017-05-04,Grade 4,+14554734128,815
S06262,Maurice Levy,2007-01-06,Grade 3,+19777862375,-
S06263,Debra Adams,2007-08-23,Grade 2,+15474070663,8732
S06264,Brittany Jackson,2013-04-26,Grade 1,+14224451180,-
S06265,Mr. Russell Nunez Jr.,2010-12-08,Grade 4,+17682814153,8641
S06266,Jeremiah Holmes,2016-07-09,Grade 5,+15162566050,0431
S06267,Michelle Smith,2016-06-29,Grade 1,+16018686006,-
S06268,Lisa Lowe,2014-10-15,Grade 3,+16058771842,0624
S06269,Jasmine Thomas,2009-02-18,Grade 4,+15884228575,878
S06270,Amber Brown,2017-10-17,Grade 2,+17443557847,1855
S06271,Sara Wells,2009-10-14,Grade 3,+14884141723,7112
S06272,Jennifer Miller,2010-12-15,Grade 1,+12823913472,-
S06273,Dr. Billy Stephens,2017-06-07,Grade 1,+18706085770,-
S06274,James Davis,2014-08-02,Grade 4,+19862352898,558
S06275,Danny Herrera,2016-05-17,Grade 1,+12733034251,659
S06276,Paige Stanley,2012-06-07,Grade 2,+19654454345,5465
S06277,Lonnie Pena,2011-07-08,Grade 1,+14853147765,4122
S06278,Charles Schroeder,2010-06-23,Grade 4,+17374365067,3329
S06279,Autumn Watson,2014-12-30,Grade 2,+13953247139,770
S06280,Alexandria Jones,2016-12-29,Grade 5,+16968334748,142
S06281,Kim Ward,2007-03-07,Grade 3,+12865008315,-
S06282,Thomas Reyes,2006-06-05,Grade 4,+12834194905,-
S06283,Kyle Jackson,2016-08-17,Grade 1,+17785342582,93794
S06284,Ethan Johnson,2007-05-07,Grade 3,+19966259576,6080
S06285,Lisa Mayer,2013-07-28,Grade 4,+19345882038,7768
S06286,Melissa Carter,2017-05-31,Grade 1,+19515196159,-
S06287,Dennis Lopez,2018-09-20,Grade 1,+14588298172,81115
S06288,Kimberly Santos,2008-01-11,Grade 4,+12907831183,-
S06289,Jeremy Schroeder,2009-01-22,Grade 2,-,-
S06290,Sarah Reilly,2009-08-03,Grade 4,+16946938524,73025
S06291,Cody Combs,2015-12-23,Grade 4,+18812131654,912
S06292,Hunter Barr,2014-02-23,Grade 1,+13494440735,2695
S06293,Jonathan Stephens,2008-04-30,Grade 5,+15989606734,254
S06294,Joseph Watson,2014-04-26,Grade 3,+14832942239,31926
S06295,Emily Barker,2016-04-15,Grade 1,+17009700764,819
S06296,Andrew Roth,2018-08-04,Grade 5,+15767523311,8608
S06297,James Norman,2015-11-10,Grade 2,+18857009764,-
S06298,Michael Jenkins,2014-09-23,Grade 2,+18298467562,-
S06299,Carolyn Mendoza,2019-01-22,Grade 5,+15598680568,9138
S06300,Nicholas Owen,2014-12-14,Grade 2,+12498108481,4235
S06301,Emily Perez,2010-02-26,Grade 3,+15447989180,492
S06302,Susan White,2013-06-18,Grade 1,+17198439839,33009
S06303,Brenda Tate,2015-08-06,Grade 5,+19423746446,9227
S06304,Heather Nelson,2013-04-11,Grade 3,+17452302194,546
S06305,Ryan Zuniga,2014-12-07,Grade 5,+13326298854,-
S06306,Oscar Sanford,2018-07-19,Grade 5,+17298720072,712
S06307,Ruben Alexander,2017-03-31,Grade 2,+12483332022,7355
S06308,Zoe Gamble,2013-07-21,Grade 3,+14264041046,-
S06309,Allen Thompson,2013-09-30,Grade 5,+16707403573,-
S06310,Jennifer Silva,2016-07-23,Grade 5,+18278312352,652
S06311,Alicia Cherry,2009-07-02,Grade 1,+16698662212,100
S06312,Julia Mitchell,2016-01-06,Grade 4,+12357544489,7730
S06313,Joshua Moore,2009-01-09,Grade 2,-,-
S06314,Mckenzie Mcdowell,2012-11-26,Grade 3,-,-
S06315,Julie Cook,2013-01-30,Grade 3,+14256151731,06584
S06316,Charles Eaton,2008-07-21,Grade 5,+17745379772,-
S06317,Samantha Ramirez,2011-08-23,Grade 4,+15156189977,064
S06318,Carrie Wu,2006-07-13,Grade 1,+18475437391,-
S06319,Lawrence Casey,2006-09-17,Grade 5,+17012750049,-
S06320,Amy Cowan,2007-01-09,Grade 3,+17899093313,6977
S06321,Alexander Hoover,2014-06-28,Grade 4,+16078019216,722
S06322,Christopher Lewis,2012-05-01,Grade 2,+12438104550,1265
S06323,Taylor Johnson Dds,2011-09-06,Grade 5,+15498164142,-
S06324,Marc Davis,2018-09-06,Grade 2,+12632185119,612
S06325,James Herring,2008-03-03,Grade 5,+13053441229,-
S06326,Patricia Terry,2010-06-17,Grade 1,+15763674921,64798
S06327,Joshua Ponce,2016-05-06,Grade 1,+17015413310,-
S06328,Gary Cunningham,2012-04-24,Grade 2,-,-
S06329,Brett Cisneros,2015-11-13,Grade 1,+19082640861,541
S06330,Colin Crosby,2017-08-12,Grade 2,+12385981014,21593
S06331,Jean Jackson,2015-01-17,Grade 1,+18296641133,-
S06332,William Day,2010-10-13,Grade 4,+19729742048,-
S06333,Jody Stephenson,2008-08-16,Grade 5,+12466823049,45726
S06334,Gabriella Patton,2010-04-13,Grade 2,+18234658850,-
S06335,Mark Bradford,2010-03-27,Grade 4,+19294705226,346
S06336,Mitchell Hayes,2006-11-24,Grade 4,+16943445534,902
S06337,Joel Morales,2007-08-30,Grade 3,+12065555098,-
S06338,Troy Rogers,2014-04-02,Grade 2,+15069008216,-
S06339,Stephanie Morgan,2015-08-07,Grade 1,+18843561766,918
S06340,Sharon Massey,2009-06-13,Grade 2,+18099762496,2515
S06341,Justin Lewis,2012-09-29,Grade 5,-,-
S06342,Kimberly Stone,2017-05-04,Grade 3,+15043718508,-
